#/global/homes/j/joeschm/st_research/NSTXU_discharges/139047/NSTXU139047.iterdb
#rhot VROT
7.467055000000000220e-01 9.822968999999999141e+03
7.469552999999999887e-01 9.808927999999999884e+03
7.472050000000000081e-01 9.794912000000000262e+03
7.474547999999999748e-01 9.780912000000000262e+03
7.477044999999999941e-01 9.766921000000000276e+03
7.479542999999999608e-01 9.752930000000000291e+03
7.482039999999999802e-01 9.738932000000000698e+03
7.484537999999999469e-01 9.724927999999999884e+03
7.487034999999999663e-01 9.710935999999999694e+03
7.489533000000000440e-01 9.696977999999999156e+03
7.492029999999999523e-01 9.683074000000000524e+03
7.494528000000000301e-01 9.669244000000000597e+03
7.497025000000000494e-01 9.655509000000000015e+03
7.499523000000000161e-01 9.641889999999999418e+03
7.502020000000000355e-01 9.628407999999999447e+03
7.504518000000000022e-01 9.615082000000000335e+03
7.507015999999999689e-01 9.601933000000000902e+03
7.509512999999999883e-01 9.588976000000000568e+03
7.512010999999999550e-01 9.576225000000000364e+03
7.514507999999999743e-01 9.563697000000000116e+03
7.517006000000000521e-01 9.551406000000000859e+03
7.519502999999999604e-01 9.539367000000000189e+03
7.522001000000000381e-01 9.527595999999999549e+03
7.524497999999999465e-01 9.516105999999999767e+03
7.526996000000000242e-01 9.504914000000000669e+03
7.529493000000000436e-01 9.494031999999999243e+03
7.531991000000000103e-01 9.483456000000000131e+03
7.534488000000000296e-01 9.473181000000000495e+03
7.536985999999999963e-01 9.463200999999999112e+03
7.539483000000000157e-01 9.453507999999999811e+03
7.541980999999999824e-01 9.444096999999999753e+03
7.544478000000000018e-01 9.434959999999999127e+03
7.546975999999999685e-01 9.426092000000000553e+03
7.549472999999999878e-01 9.417486999999999171e+03
7.551970999999999545e-01 9.409137000000000626e+03
7.554467999999999739e-01 9.401040000000000873e+03
7.556966000000000516e-01 9.393191000000000713e+03
7.559462999999999600e-01 9.385587999999999738e+03
7.561961000000000377e-01 9.378227000000000771e+03
7.564457999999999460e-01 9.371106999999999971e+03
7.566956000000000238e-01 9.364224000000000160e+03
7.569453000000000431e-01 9.357575000000000728e+03
7.571951000000000098e-01 9.351156000000000859e+03
7.574448000000000292e-01 9.344966000000000349e+03
7.576945999999999959e-01 9.339000000000000000e+03
7.579443000000000152e-01 9.333255999999999403e+03
7.581940999999999820e-01 9.327727999999999156e+03
7.584438000000000013e-01 9.322414000000000669e+03
7.586935999999999680e-01 9.317309999999999491e+03
7.589432999999999874e-01 9.312412000000000262e+03
7.591930999999999541e-01 9.307716000000000349e+03
7.594427999999999734e-01 9.303218999999999141e+03
7.596926000000000512e-01 9.298915999999999258e+03
7.599422999999999595e-01 9.294805000000000291e+03
7.601921000000000372e-01 9.290880999999999403e+03
7.604417999999999456e-01 9.287141999999999825e+03
7.606916000000000233e-01 9.283584000000000742e+03
7.609413000000000427e-01 9.280202999999999520e+03
7.611911000000000094e-01 9.276995999999999185e+03
7.614408000000000287e-01 9.273959999999999127e+03
7.616905999999999954e-01 9.271092000000000553e+03
7.619403000000000148e-01 9.268387000000000626e+03
7.621900999999999815e-01 9.265843000000000757e+03
7.624398000000000009e-01 9.263456000000000131e+03
7.626895999999999676e-01 9.261224000000000160e+03
7.629392999999999869e-01 9.259141999999999825e+03
7.631890999999999536e-01 9.257207000000000335e+03
7.634387999999999730e-01 9.255415999999999258e+03
7.636886000000000507e-01 9.253765999999999622e+03
7.639382999999999591e-01 9.252253000000000611e+03
7.641881000000000368e-01 9.250875000000000000e+03
7.644377999999999451e-01 9.249627000000000407e+03
7.646876000000000229e-01 9.248505999999999403e+03
7.649373000000000422e-01 9.247510000000000218e+03
7.651871000000000089e-01 9.246634000000000015e+03
7.654368000000000283e-01 9.245876000000000204e+03
7.656865999999999950e-01 9.245233000000000175e+03
7.659363000000000143e-01 9.244700999999999112e+03
7.661860999999999811e-01 9.244277000000000044e+03
7.664358000000000004e-01 9.243958000000000538e+03
7.666855999999999671e-01 9.243740999999999985e+03
7.669352999999999865e-01 9.243621999999999389e+03
7.671850999999999532e-01 9.243597999999999956e+03
7.674347999999999725e-01 9.243666999999999462e+03
7.676846000000000503e-01 9.243825000000000728e+03
7.679342999999999586e-01 9.244069999999999709e+03
7.681841000000000363e-01 9.244397999999999229e+03
7.684337999999999447e-01 9.244806000000000495e+03
7.686836000000000224e-01 9.245292999999999665e+03
7.689333000000000418e-01 9.245853999999999360e+03
7.691831000000000085e-01 9.246486000000000786e+03
7.694328000000000278e-01 9.247188000000000102e+03
7.696825999999999945e-01 9.247958000000000538e+03
7.699323000000000139e-01 9.248796000000000276e+03
7.701820999999999806e-01 9.249698000000000320e+03
7.704318000000000000e-01 9.250665000000000873e+03
7.706815999999999667e-01 9.251695999999999913e+03
7.709312999999999860e-01 9.252788000000000466e+03
7.711810999999999527e-01 9.253941000000000713e+03
7.714307999999999721e-01 9.255153000000000247e+03
7.716806000000000498e-01 9.256423000000000684e+03
7.719302999999999582e-01 9.257751000000000204e+03
7.721801000000000359e-01 9.259134000000000015e+03
7.724298000000000552e-01 9.260570999999999913e+03
7.726796000000000220e-01 9.262061999999999898e+03
7.729293000000000413e-01 9.263603999999999360e+03
7.731791000000000080e-01 9.265197000000000116e+03
7.734288000000000274e-01 9.266838999999999942e+03
7.736785999999999941e-01 9.268528000000000247e+03
7.739283999999999608e-01 9.270264999999999418e+03
7.741780999999999802e-01 9.272046000000000276e+03
7.744278999999999469e-01 9.273871999999999389e+03
7.746775999999999662e-01 9.275740999999999985e+03
7.749274000000000440e-01 9.277650999999999840e+03
7.751770999999999523e-01 9.279601000000000568e+03
7.754269000000000300e-01 9.281590000000000146e+03
7.756766000000000494e-01 9.283617000000000189e+03
7.759264000000000161e-01 9.285681000000000495e+03
7.761761000000000355e-01 9.287779000000000451e+03
7.764259000000000022e-01 9.289912000000000262e+03
7.766756000000000215e-01 9.292076999999999316e+03
7.769253999999999882e-01 9.294273999999999432e+03
7.771751000000000076e-01 9.296502000000000407e+03
7.774248999999999743e-01 9.298760000000000218e+03
7.776745999999999936e-01 9.301046000000000276e+03
7.779243999999999604e-01 9.303360000000000582e+03
7.781740999999999797e-01 9.305700999999999112e+03
7.784238999999999464e-01 9.308066999999999098e+03
7.786735999999999658e-01 9.310458000000000538e+03
7.789234000000000435e-01 9.312871999999999389e+03
7.791730999999999518e-01 9.315310999999999694e+03
7.794229000000000296e-01 9.317774999999999636e+03
7.796726000000000489e-01 9.320265999999999622e+03
7.799224000000000157e-01 9.322783999999999651e+03
7.801721000000000350e-01 9.325331000000000131e+03
7.804219000000000017e-01 9.327906999999999243e+03
7.806716000000000211e-01 9.330514999999999418e+03
7.809213999999999878e-01 9.333154000000000451e+03
7.811711000000000071e-01 9.335826999999999316e+03
7.814208999999999739e-01 9.338532999999999447e+03
7.816705999999999932e-01 9.341274999999999636e+03
7.819203999999999599e-01 9.344052999999999884e+03
7.821700999999999793e-01 9.346867000000000189e+03
7.824198999999999460e-01 9.349718999999999141e+03
7.826695999999999653e-01 9.352609000000000378e+03
7.829194000000000431e-01 9.355539000000000669e+03
7.831690999999999514e-01 9.358509000000000015e+03
7.834189000000000291e-01 9.361520000000000437e+03
7.836686000000000485e-01 9.364573000000000320e+03
7.839184000000000152e-01 9.367667999999999665e+03
7.841681000000000346e-01 9.370808000000000902e+03
7.844179000000000013e-01 9.373992000000000189e+03
7.846676000000000206e-01 9.377222999999999956e+03
7.849173999999999873e-01 9.380500000000000000e+03
7.851671000000000067e-01 9.383825000000000728e+03
7.854168999999999734e-01 9.387200000000000728e+03
7.856665999999999928e-01 9.390623999999999796e+03
7.859163999999999595e-01 9.394100000000000364e+03
7.861660999999999788e-01 9.397628000000000611e+03
7.864158999999999455e-01 9.401208000000000538e+03
7.866655999999999649e-01 9.404837999999999738e+03
7.869154000000000426e-01 9.408516999999999825e+03
7.871650999999999510e-01 9.412244000000000597e+03
7.874149000000000287e-01 9.416015999999999622e+03
7.876646000000000480e-01 9.419831000000000131e+03
7.879144000000000148e-01 9.423688000000000102e+03
7.881641000000000341e-01 9.427584999999999127e+03
7.884139000000000008e-01 9.431520000000000437e+03
7.886636000000000202e-01 9.435492000000000189e+03
7.889133999999999869e-01 9.439497999999999593e+03
7.891631000000000062e-01 9.443537000000000262e+03
7.894128999999999730e-01 9.447605999999999767e+03
7.896625999999999923e-01 9.451703999999999724e+03
7.899123999999999590e-01 9.455827999999999520e+03
7.901620999999999784e-01 9.459976000000000568e+03
7.904118999999999451e-01 9.464147000000000844e+03
7.906615999999999644e-01 9.468337999999999738e+03
7.909114000000000422e-01 9.472548000000000684e+03
7.911610999999999505e-01 9.476772999999999229e+03
7.914109000000000282e-01 9.481013000000000829e+03
7.916606000000000476e-01 9.485265999999999622e+03
7.919104000000000143e-01 9.489530000000000655e+03
7.921601000000000337e-01 9.493804000000000087e+03
7.924099000000000004e-01 9.498085999999999331e+03
7.926596000000000197e-01 9.502375000000000000e+03
7.929093999999999864e-01 9.506670000000000073e+03
7.931591000000000058e-01 9.510968000000000757e+03
7.934088999999999725e-01 9.515269000000000233e+03
7.936585999999999919e-01 9.519569999999999709e+03
7.939083999999999586e-01 9.523871999999999389e+03
7.941580999999999779e-01 9.528175999999999476e+03
7.944078999999999446e-01 9.532483000000000175e+03
7.946575999999999640e-01 9.536793999999999869e+03
7.949074000000000417e-01 9.541111000000000786e+03
7.951570999999999501e-01 9.545435999999999694e+03
7.954069000000000278e-01 9.549770000000000437e+03
7.956566000000000471e-01 9.554114999999999782e+03
7.959064000000000139e-01 9.558471999999999753e+03
7.961561000000000332e-01 9.562842000000000553e+03
7.964058999999999999e-01 9.567227999999999156e+03
7.966556000000000193e-01 9.571629999999999200e+03
7.969053999999999860e-01 9.576051999999999680e+03
7.971551999999999527e-01 9.580495000000000800e+03
7.974048999999999721e-01 9.584960999999999331e+03
7.976547000000000498e-01 9.589450999999999112e+03
7.979043999999999581e-01 9.593968999999999141e+03
7.981542000000000359e-01 9.598514999999999418e+03
7.984039000000000552e-01 9.603092000000000553e+03
7.986537000000000219e-01 9.607701999999999316e+03
7.989034000000000413e-01 9.612345999999999549e+03
7.991532000000000080e-01 9.617023999999999432e+03
7.994029000000000273e-01 9.621735000000000582e+03
7.996526999999999941e-01 9.626477000000000771e+03
7.999024000000000134e-01 9.631251000000000204e+03
8.001521999999999801e-01 9.636055000000000291e+03
8.004018999999999995e-01 9.640888000000000829e+03
8.006516999999999662e-01 9.645747999999999593e+03
8.009013999999999855e-01 9.650635000000000218e+03
8.011511999999999523e-01 9.655549000000000888e+03
8.014008999999999716e-01 9.660486999999999171e+03
8.016507000000000494e-01 9.665444999999999709e+03
8.019003999999999577e-01 9.670416999999999462e+03
8.021502000000000354e-01 9.675396000000000640e+03
8.023999000000000548e-01 9.680376000000000204e+03
8.026497000000000215e-01 9.685350000000000364e+03
8.028994000000000408e-01 9.690310999999999694e+03
8.031492000000000075e-01 9.695254000000000815e+03
8.033989000000000269e-01 9.700170000000000073e+03
8.036486999999999936e-01 9.705055000000000291e+03
8.038984000000000130e-01 9.709899999999999636e+03
8.041481999999999797e-01 9.714700000000000728e+03
8.043978999999999990e-01 9.719445999999999913e+03
8.046476999999999657e-01 9.724129999999999200e+03
8.048973999999999851e-01 9.728745999999999185e+03
8.051471999999999518e-01 9.733282999999999447e+03
8.053968999999999712e-01 9.737736000000000786e+03
8.056467000000000489e-01 9.742095999999999549e+03
8.058963999999999572e-01 9.746353999999999360e+03
8.061462000000000350e-01 9.750504000000000815e+03
8.063959000000000543e-01 9.754538000000000466e+03
8.066457000000000210e-01 9.758448000000000320e+03
8.068954000000000404e-01 9.762236999999999171e+03
8.071452000000000071e-01 9.765907999999999447e+03
8.073949000000000265e-01 9.769468000000000757e+03
8.076446999999999932e-01 9.772917999999999665e+03
8.078944000000000125e-01 9.776265999999999622e+03
8.081441999999999792e-01 9.779513000000000829e+03
8.083938999999999986e-01 9.782665999999999258e+03
8.086436999999999653e-01 9.785728999999999360e+03
8.088933999999999847e-01 9.788704999999999927e+03
8.091431999999999514e-01 9.791600000000000364e+03
8.093928999999999707e-01 9.794423000000000684e+03
8.096427000000000485e-01 9.797185999999999694e+03
8.098923999999999568e-01 9.799904000000000451e+03
8.101422000000000345e-01 9.802591000000000349e+03
8.103919000000000539e-01 9.805262000000000626e+03
8.106417000000000206e-01 9.807930000000000291e+03
8.108914000000000399e-01 9.810609000000000378e+03
8.111412000000000067e-01 9.813314000000000306e+03
8.113909000000000260e-01 9.816058000000000902e+03
8.116406999999999927e-01 9.818854999999999563e+03
8.118904000000000121e-01 9.821720999999999549e+03
8.121401999999999788e-01 9.824668999999999869e+03
8.123898999999999981e-01 9.827713999999999942e+03
8.126396999999999649e-01 9.830871999999999389e+03
8.128893999999999842e-01 9.834157999999999447e+03
8.131391999999999509e-01 9.837586999999999534e+03
8.133888999999999703e-01 9.841174000000000888e+03
8.136387000000000480e-01 9.844933000000000902e+03
8.138883999999999563e-01 9.848880999999999403e+03
8.141382000000000341e-01 9.853031000000000859e+03
8.143879000000000534e-01 9.857399999999999636e+03
8.146377000000000201e-01 9.861993000000000393e+03
8.148874000000000395e-01 9.866799999999999272e+03
8.151372000000000062e-01 9.871811999999999898e+03
8.153869000000000256e-01 9.877016999999999825e+03
8.156366999999999923e-01 9.882405000000000655e+03
8.158864000000000116e-01 9.887965000000000146e+03
8.161361999999999783e-01 9.893686999999999898e+03
8.163858999999999977e-01 9.899559999999999491e+03
8.166356999999999644e-01 9.905573000000000320e+03
8.168853999999999838e-01 9.911715000000000146e+03
8.171351999999999505e-01 9.917977000000000771e+03
8.173848999999999698e-01 9.924342000000000553e+03
8.176347000000000476e-01 9.930792999999999665e+03
8.178843999999999559e-01 9.937314000000000306e+03
8.181342000000000336e-01 9.943885000000000218e+03
8.183839000000000530e-01 9.950490999999999985e+03
8.186337000000000197e-01 9.957111999999999171e+03
8.188834000000000390e-01 9.963731999999999971e+03
8.191332000000000058e-01 9.970334000000000742e+03
8.193829000000000251e-01 9.976898999999999432e+03
8.196326999999999918e-01 9.983408999999999651e+03
8.198824000000000112e-01 9.989851000000000568e+03
8.201321999999999779e-01 9.996217000000000553e+03
8.203819999999999446e-01 1.000251000000000022e+04
8.206316999999999640e-01 1.000871999999999935e+04
8.208815000000000417e-01 1.001485000000000036e+04
8.211311999999999500e-01 1.002088999999999942e+04
8.213810000000000278e-01 1.002685000000000036e+04
8.216307000000000471e-01 1.003272999999999956e+04
8.218805000000000138e-01 1.003851000000000022e+04
8.221302000000000332e-01 1.004420999999999913e+04
8.223799999999999999e-01 1.004980999999999949e+04
8.226297000000000192e-01 1.005531999999999971e+04
8.228794999999999860e-01 1.006072999999999956e+04
8.231292000000000053e-01 1.006604000000000087e+04
8.233789999999999720e-01 1.007125000000000000e+04
8.236286999999999914e-01 1.007634000000000015e+04
8.238784999999999581e-01 1.008131999999999971e+04
8.241281999999999774e-01 1.008619000000000051e+04
8.243780000000000552e-01 1.009094000000000051e+04
8.246276999999999635e-01 1.009556999999999971e+04
8.248775000000000412e-01 1.010006999999999971e+04
8.251271999999999496e-01 1.010445000000000073e+04
8.253770000000000273e-01 1.010869000000000051e+04
8.256267000000000467e-01 1.011279000000000087e+04
8.258765000000000134e-01 1.011676000000000022e+04
8.261262000000000327e-01 1.012057999999999993e+04
8.263759999999999994e-01 1.012427000000000044e+04
8.266257000000000188e-01 1.012779999999999927e+04
8.268754999999999855e-01 1.013119000000000051e+04
8.271252000000000049e-01 1.013442000000000007e+04
8.273749999999999716e-01 1.013750000000000000e+04
8.276246999999999909e-01 1.014040999999999985e+04
8.278744999999999576e-01 1.014317000000000007e+04
8.281241999999999770e-01 1.014577000000000044e+04
8.283740000000000547e-01 1.014819000000000051e+04
8.286236999999999631e-01 1.015045000000000073e+04
8.288735000000000408e-01 1.015253000000000065e+04
8.291231999999999491e-01 1.015444000000000051e+04
8.293730000000000269e-01 1.015618000000000029e+04
8.296227000000000462e-01 1.015772999999999956e+04
8.298725000000000129e-01 1.015909000000000015e+04
8.301222000000000323e-01 1.016028000000000065e+04
8.303719999999999990e-01 1.016127000000000044e+04
8.306217000000000183e-01 1.016206999999999971e+04
8.308714999999999851e-01 1.016268000000000029e+04
8.311212000000000044e-01 1.016307999999999993e+04
8.313709999999999711e-01 1.016329000000000087e+04
8.316206999999999905e-01 1.016329999999999927e+04
8.318704999999999572e-01 1.016310000000000036e+04
8.321201999999999765e-01 1.016269000000000051e+04
8.323700000000000543e-01 1.016206999999999971e+04
8.326196999999999626e-01 1.016123999999999978e+04
8.328695000000000404e-01 1.016019000000000051e+04
8.331191999999999487e-01 1.015892000000000007e+04
8.333690000000000264e-01 1.015742000000000007e+04
8.336187000000000458e-01 1.015570000000000073e+04
8.338685000000000125e-01 1.015376000000000022e+04
8.341182000000000318e-01 1.015157999999999993e+04
8.343679999999999986e-01 1.014918000000000029e+04
8.346177000000000179e-01 1.014654000000000087e+04
8.348674999999999846e-01 1.014367000000000007e+04
8.351172000000000040e-01 1.014055999999999949e+04
8.353669999999999707e-01 1.013720999999999913e+04
8.356166999999999900e-01 1.013362999999999920e+04
8.358664999999999567e-01 1.012979999999999927e+04
8.361161999999999761e-01 1.012572999999999956e+04
8.363660000000000538e-01 1.012142000000000007e+04
8.366156999999999622e-01 1.011687000000000080e+04
8.368655000000000399e-01 1.011207999999999993e+04
8.371151999999999482e-01 1.010705999999999949e+04
8.373650000000000260e-01 1.010180999999999949e+04
8.376147000000000453e-01 1.009635000000000036e+04
8.378645000000000120e-01 1.009067000000000007e+04
8.381142000000000314e-01 1.008479000000000087e+04
8.383639999999999981e-01 1.007869000000000051e+04
8.386137000000000175e-01 1.007239999999999964e+04
8.388634999999999842e-01 1.006592000000000007e+04
8.391132000000000035e-01 1.005923999999999978e+04
8.393629999999999702e-01 1.005237999999999920e+04
8.396126999999999896e-01 1.004535000000000036e+04
8.398624999999999563e-01 1.003812999999999920e+04
8.401121999999999757e-01 1.003073999999999978e+04
8.403620000000000534e-01 1.002318000000000029e+04
8.406116999999999617e-01 1.001545000000000073e+04
8.408615000000000395e-01 1.000756999999999971e+04
8.411111999999999478e-01 9.999521000000000640e+03
8.413610000000000255e-01 9.991320999999999913e+03
8.416107000000000449e-01 9.982969999999999345e+03
8.418605000000000116e-01 9.974472999999999956e+03
8.421102000000000309e-01 9.965832000000000335e+03
8.423599999999999977e-01 9.957048000000000684e+03
8.426097000000000170e-01 9.948121999999999389e+03
8.428594999999999837e-01 9.939052999999999884e+03
8.431092000000000031e-01 9.929844999999999345e+03
8.433589999999999698e-01 9.920495999999999185e+03
8.436088000000000475e-01 9.911006999999999607e+03
8.438584999999999559e-01 9.901380999999999403e+03
8.441083000000000336e-01 9.891615999999999985e+03
8.443580000000000529e-01 9.881713999999999942e+03
8.446078000000000197e-01 9.871675999999999476e+03
8.448575000000000390e-01 9.861502000000000407e+03
8.451073000000000057e-01 9.851192999999999302e+03
8.453570000000000251e-01 9.840747999999999593e+03
8.456067999999999918e-01 9.830167999999999665e+03
8.458565000000000111e-01 9.819452999999999520e+03
8.461062999999999779e-01 9.808601000000000568e+03
8.463559999999999972e-01 9.797614999999999782e+03
8.466057999999999639e-01 9.786493000000000393e+03
8.468554999999999833e-01 9.775235000000000582e+03
8.471052999999999500e-01 9.763842000000000553e+03
8.473549999999999693e-01 9.752313000000000102e+03
8.476048000000000471e-01 9.740648999999999432e+03
8.478544999999999554e-01 9.728847999999999956e+03
8.481043000000000331e-01 9.716908999999999651e+03
8.483540000000000525e-01 9.704831000000000131e+03
8.486038000000000192e-01 9.692610000000000582e+03
8.488535000000000386e-01 9.680245999999999185e+03
8.491033000000000053e-01 9.667736000000000786e+03
8.493530000000000246e-01 9.655077999999999520e+03
8.496027999999999913e-01 9.642270000000000437e+03
8.498525000000000107e-01 9.629310999999999694e+03
8.501022999999999774e-01 9.616198000000000320e+03
8.503519999999999968e-01 9.602929000000000087e+03
8.506017999999999635e-01 9.589503000000000611e+03
8.508514999999999828e-01 9.575917999999999665e+03
8.511012999999999495e-01 9.562173000000000684e+03
8.513509999999999689e-01 9.548265999999999622e+03
8.516008000000000466e-01 9.534198000000000320e+03
8.518504999999999550e-01 9.519965000000000146e+03
8.521003000000000327e-01 9.505567999999999302e+03
8.523500000000000520e-01 9.491004999999999200e+03
8.525998000000000188e-01 9.476275999999999840e+03
8.528495000000000381e-01 9.461378000000000611e+03
8.530993000000000048e-01 9.446310999999999694e+03
8.533490000000000242e-01 9.431073000000000320e+03
8.535987999999999909e-01 9.415665000000000873e+03
8.538485000000000102e-01 9.400086999999999534e+03
8.540982999999999770e-01 9.384343999999999141e+03
8.543479999999999963e-01 9.368438000000000102e+03
8.545977999999999630e-01 9.352371999999999389e+03
8.548474999999999824e-01 9.336149999999999636e+03
8.550972999999999491e-01 9.319774999999999636e+03
8.553469999999999684e-01 9.303248999999999796e+03
8.555968000000000462e-01 9.286576999999999316e+03
8.558464999999999545e-01 9.269760000000000218e+03
8.560963000000000322e-01 9.252804000000000087e+03
8.563460000000000516e-01 9.235709000000000742e+03
8.565958000000000183e-01 9.218479999999999563e+03
8.568455000000000377e-01 9.201114999999999782e+03
8.570953000000000044e-01 9.183613999999999578e+03
8.573450000000000237e-01 9.165976000000000568e+03
8.575947999999999904e-01 9.148200999999999112e+03
8.578445000000000098e-01 9.130286000000000058e+03
8.580942999999999765e-01 9.112231999999999971e+03
8.583439999999999959e-01 9.094038000000000466e+03
8.585937999999999626e-01 9.075701999999999316e+03
8.588434999999999819e-01 9.057222999999999956e+03
8.590932999999999486e-01 9.038602000000000771e+03
8.593429999999999680e-01 9.019835999999999331e+03
8.595928000000000457e-01 9.000925999999999476e+03
8.598424999999999541e-01 8.981871999999999389e+03
8.600923000000000318e-01 8.962673000000000684e+03
8.603420000000000512e-01 8.943331000000000131e+03
8.605918000000000179e-01 8.923845999999999549e+03
8.608415000000000372e-01 8.904218000000000757e+03
8.610913000000000039e-01 8.884449000000000524e+03
8.613410000000000233e-01 8.864538000000000466e+03
8.615907999999999900e-01 8.844486000000000786e+03
8.618405000000000094e-01 8.824293999999999869e+03
8.620902999999999761e-01 8.803960999999999331e+03
8.623399999999999954e-01 8.783488999999999578e+03
8.625897999999999621e-01 8.762878000000000611e+03
8.628394999999999815e-01 8.742127000000000407e+03
8.630892999999999482e-01 8.721235000000000582e+03
8.633389999999999675e-01 8.700200000000000728e+03
8.635888000000000453e-01 8.679022999999999229e+03
8.638384999999999536e-01 8.657700999999999112e+03
8.640883000000000314e-01 8.636234000000000378e+03
8.643380000000000507e-01 8.614620999999999185e+03
8.645878000000000174e-01 8.592860000000000582e+03
8.648375000000000368e-01 8.570950999999999112e+03
8.650873000000000035e-01 8.548893000000000029e+03
8.653370000000000228e-01 8.526683999999999287e+03
8.655867999999999896e-01 8.504323000000000320e+03
8.658365000000000089e-01 8.481809999999999491e+03
8.660862999999999756e-01 8.459144000000000233e+03
8.663359999999999950e-01 8.436323000000000320e+03
8.665857999999999617e-01 8.413347999999999956e+03
8.668356000000000394e-01 8.390217000000000553e+03
8.670852999999999478e-01 8.366929000000000087e+03
8.673351000000000255e-01 8.343484000000000378e+03
8.675848000000000448e-01 8.319880999999999403e+03
8.678346000000000116e-01 8.296119000000000597e+03
8.680843000000000309e-01 8.272197000000000116e+03
8.683340999999999976e-01 8.248113999999999578e+03
8.685838000000000170e-01 8.223870000000000800e+03
8.688335999999999837e-01 8.199462999999999738e+03
8.690833000000000030e-01 8.174893000000000029e+03
8.693330999999999698e-01 8.150157000000000153e+03
8.695827999999999891e-01 8.125255000000000109e+03
8.698325999999999558e-01 8.100185000000000400e+03
8.700822999999999752e-01 8.074947000000000116e+03
8.703321000000000529e-01 8.049537999999999556e+03
8.705817999999999612e-01 8.023957999999999629e+03
8.708316000000000390e-01 7.998203999999999724e+03
8.710812999999999473e-01 7.972277000000000044e+03
8.713311000000000250e-01 7.946173999999999978e+03
8.715808000000000444e-01 7.919895000000000437e+03
8.718306000000000111e-01 7.893436999999999898e+03
8.720803000000000305e-01 7.866800000000000182e+03
8.723300999999999972e-01 7.839984000000000378e+03
8.725798000000000165e-01 7.812985999999999876e+03
8.728295999999999832e-01 7.785805000000000291e+03
8.730793000000000026e-01 7.758442000000000007e+03
8.733290999999999693e-01 7.730894000000000233e+03
8.735787999999999887e-01 7.703159999999999854e+03
8.738285999999999554e-01 7.675239999999999782e+03
8.740782999999999747e-01 7.647132999999999811e+03
8.743281000000000525e-01 7.618836000000000240e+03
8.745777999999999608e-01 7.590350999999999658e+03
8.748276000000000385e-01 7.561673999999999978e+03
8.750772999999999469e-01 7.532805000000000291e+03
8.753271000000000246e-01 7.503743000000000393e+03
8.755768000000000439e-01 7.474484999999999673e+03
8.758266000000000107e-01 7.445030999999999949e+03
8.760763000000000300e-01 7.415378999999999905e+03
8.763260999999999967e-01 7.385528000000000247e+03
8.765758000000000161e-01 7.355475000000000364e+03
8.768255999999999828e-01 7.325220000000000255e+03
8.770753000000000021e-01 7.294761000000000422e+03
8.773250999999999689e-01 7.264095999999999549e+03
8.775747999999999882e-01 7.233224000000000160e+03
8.778245999999999549e-01 7.202143000000000029e+03
8.780742999999999743e-01 7.170851999999999862e+03
8.783241000000000520e-01 7.139350000000000364e+03
8.785737999999999603e-01 7.107635000000000218e+03
8.788236000000000381e-01 7.075706000000000131e+03
8.790732999999999464e-01 7.043560999999999694e+03
8.793231000000000241e-01 7.011199999999999818e+03
8.795728000000000435e-01 6.978621000000000095e+03
8.798226000000000102e-01 6.945822000000000116e+03
8.800723000000000296e-01 6.912802999999999884e+03
8.803220999999999963e-01 6.879561999999999898e+03
8.805718000000000156e-01 6.846097999999999956e+03
8.808215999999999823e-01 6.812408999999999651e+03
8.810713000000000017e-01 6.778493999999999687e+03
8.813210999999999684e-01 6.744351999999999862e+03
8.815707999999999878e-01 6.709976999999999862e+03
8.818205999999999545e-01 6.675367000000000189e+03
8.820702999999999738e-01 6.640514000000000124e+03
8.823201000000000516e-01 6.605414999999999964e+03
8.825697999999999599e-01 6.570065999999999804e+03
8.828196000000000376e-01 6.534460000000000036e+03
8.830692999999999460e-01 6.498592999999999847e+03
8.833191000000000237e-01 6.462461000000000240e+03
8.835688000000000430e-01 6.426059000000000196e+03
8.838186000000000098e-01 6.389381000000000313e+03
8.840683000000000291e-01 6.352423999999999978e+03
8.843180999999999958e-01 6.315180999999999585e+03
8.845678000000000152e-01 6.277649999999999636e+03
8.848175999999999819e-01 6.239832000000000335e+03
8.850673000000000012e-01 6.201728000000000065e+03
8.853170999999999680e-01 6.163341000000000349e+03
8.855667999999999873e-01 6.124671999999999571e+03
8.858165999999999540e-01 6.085724000000000160e+03
8.860662999999999734e-01 6.046498999999999796e+03
8.863161000000000511e-01 6.006997000000000298e+03
8.865657999999999594e-01 5.967222999999999956e+03
8.868156000000000372e-01 5.927176000000000386e+03
8.870652999999999455e-01 5.886859999999999673e+03
8.873151000000000233e-01 5.846277000000000044e+03
8.875648000000000426e-01 5.805426999999999680e+03
8.878146000000000093e-01 5.764314999999999600e+03
8.880643000000000287e-01 5.722948000000000320e+03
8.883140999999999954e-01 5.681333999999999833e+03
8.885638000000000147e-01 5.639481999999999971e+03
8.888135999999999814e-01 5.597400999999999840e+03
8.890633000000000008e-01 5.555099000000000160e+03
8.893130999999999675e-01 5.512583999999999833e+03
8.895627999999999869e-01 5.469867000000000189e+03
8.898125999999999536e-01 5.426954999999999927e+03
8.900624000000000313e-01 5.383855999999999767e+03
8.903121000000000507e-01 5.340579999999999927e+03
8.905619000000000174e-01 5.297136000000000422e+03
8.908116000000000367e-01 5.253530999999999949e+03
8.910614000000000035e-01 5.209773000000000138e+03
8.913111000000000228e-01 5.165860999999999876e+03
8.915608999999999895e-01 5.121787999999999556e+03
